timestamp,open,high,low,close,volume
1676073600000,20.1,20.92,20.1,20.81,1859852.98
1676160000000,20.81,22.59,20.62,21.49,4625241.81
1676246400000,21.49,21.61,19.73,20.77,6685330.04
1676332800000,20.77,22.37,20.66,21.84,7639521.83
1676419200000,21.84,23.99,21.45,23.86,5587903.97
1676505600000,23.86,24.2,22.2,22.24,6832612.63
1676592000000,22.24,23.54,21.99,23.14,4539817.75
1676678400000,23.14,23.94,22.92,23.45,2647511.0
1676764800000,23.46,25.64,23.2,24.84,8316165.25
1676851200000,24.83,27.12,24.11,26.26,10266239.07
1676937600000,26.26,26.61,24.5,24.98,6724448.02
1677024000000,24.98,25.24,23.21,24.16,7174305.66
1677110400000,24.16,24.69,23.6,23.91,4390966.09
1677196800000,23.91,24.13,22.46,23.07,4868888.31
1677283200000,23.07,23.33,21.41,22.37,4541250.05
1677369600000,22.37,23.53,22.21,23.25,2817875.05
1677456000000,23.25,23.41,22.32,22.68,3670697.58
1677542400000,22.68,22.75,21.75,21.89,2291715.21
1677628800000,21.88,22.91,21.65,22.51,2445602.61
1677715200000,22.5,22.65,21.67,22.0,2231193.36
1677801600000,22.0,22.02,20.34,21.42,3635280.89
1677888000000,21.42,21.62,20.2,20.98,1754082.61
1677974400000,20.98,21.72,20.84,20.97,1733301.96
1678060800000,20.98,21.19,20.47,20.63,2216419.88
1678147200000,20.62,20.95,19.71,20.25,3104831.99
1678233600000,20.25,20.39,18.1,18.41,5826803.53
1678320000000,18.41,18.78,16.69,17.33,7832548.96
1678406400000,17.34,18.36,16.0,18.17,9520202.65
1678492800000,18.17,18.89,16.94,18.07,6593106.41
1678579200000,18.07,20.53,17.71,20.2,6555846.63
1678665600000,20.19,21.47,18.87,20.4,10652102.31
1678752000000,20.4,22.12,19.75,20.86,9812864.39
1678838400000,20.86,21.46,18.7,19.24,7661168.72
1678924800000,19.25,19.9,18.88,19.67,4381882.68
1679011200000,19.67,21.69,19.42,21.6,5853746.15
1679097600000,21.6,22.94,21.05,21.2,7417972.25
1679184000000,21.2,22.43,21.19,21.86,4290990.03
1679270400000,21.86,23.91,21.35,22.13,10056429.13
1679356800000,22.13,23.33,21.51,22.53,6547867.38
1679443200000,22.52,23.09,20.93,21.42,8602292.98
1679529600000,21.41,22.95,21.08,22.16,5049411.36
1679616000000,22.16,22.27,20.26,20.66,4995998.21
1679702400000,20.66,20.98,20.09,20.41,2338133.56
1679788800000,20.4,21.14,20.29,20.94,1848599.09
1679875200000,20.94,20.99,19.33,19.91,3556384.38
1679961600000,19.91,20.88,19.6,20.45,3316462.41
1680048000000,20.45,21.56,20.43,21.1,3377523.28
1680134400000,21.1,21.67,20.16,20.55,4349577.78
1680220800000,20.55,21.49,20.04,21.16,3228391.27
1680307200000,21.15,21.34,20.74,21.08,1824463.55
1680393600000,21.07,21.3,20.23,20.52,1822345.58
1680480000000,20.52,20.99,19.94,20.45,3984085.57
1680566400000,20.45,21.26,20.28,20.92,2514863.89
1680652800000,20.91,21.34,20.58,20.97,2603072.26
1680739200000,20.96,20.99,20.43,20.62,1674280.5
1680825600000,20.62,20.78,20.22,20.44,1220862.47
1680912000000,20.44,20.74,19.85,20.04,1608993.48
1680998400000,20.04,20.44,19.87,20.28,1051608.84
1681084800000,20.29,20.95,20.08,20.89,1615129.64
1681171200000,20.89,23.68,20.82,22.98,8297859.99
1681257600000,22.99,24.48,22.29,23.8,10374263.08
1681344000000,23.81,25.3,23.63,24.43,6063385.78
1681430400000,24.43,25.49,23.73,24.71,6432126.81
1681516800000,24.72,24.8,23.81,24.05,2861426.92
1681603200000,24.05,25.49,23.81,25.34,3471417.67
1681689600000,25.34,26.0,24.28,24.58,5631537.5
1681776000000,24.57,25.44,24.0,24.82,3477504.6
1681862400000,24.82,24.98,21.71,22.66,6650547.99
1681948800000,22.66,23.18,21.59,22.2,5486212.56
1682035200000,22.19,22.41,21.0,21.25,4194496.37
1682121600000,21.26,21.99,21.05,21.79,1831214.09
1682208000000,21.79,22.25,20.91,21.47,2754139.65
1682294400000,21.47,22.02,21.0,21.38,3120614.16
1682380800000,21.39,21.97,20.73,21.93,3314599.54
1682467200000,21.94,22.97,20.36,21.28,6657868.13
1682553600000,21.28,22.52,21.18,22.33,4703115.03
1682640000000,22.34,23.5,22.16,23.34,4422324.38
1682726400000,23.34,23.89,22.9,23.19,3194699.55
1682812800000,23.18,23.99,22.69,22.74,3110943.4
1682899200000,22.73,22.88,21.54,21.96,3758634.21
1682985600000,21.95,22.38,21.75,22.25,2566813.09
1683072000000,22.25,22.3,21.23,22.24,4181975.28
1683158400000,22.24,22.49,21.61,21.74,2529635.56
1683244800000,21.74,23.07,21.56,22.82,3636404.07
1683331200000,22.82,23.23,21.56,21.91,2849745.66
1683417600000,21.91,22.78,21.63,21.66,2954384.97
1683504000000,21.65,21.81,20.0,20.62,5254424.55
1683590400000,20.63,21.0,20.4,20.65,2375473.6
1683676800000,20.66,21.31,19.74,20.91,5057170.3
1683763200000,20.92,20.93,19.69,20.17,3721715.1
1683849600000,20.17,20.95,19.8,20.9,3076452.18
1683936000000,20.91,21.29,20.77,20.84,1835421.61
1684022400000,20.83,21.28,20.62,20.93,1553375.08
1684108800000,20.93,21.52,20.6,20.99,2858317.83
1684195200000,20.98,21.13,20.43,20.67,2722401.44
1684281600000,20.68,21.23,20.42,21.06,2614414.01
1684368000000,21.06,21.09,20.07,20.34,2624370.52
1684454400000,20.35,20.59,20.21,20.36,1214543.49
1684540800000,20.35,20.37,20.08,20.28,856718.98
1684627200000,20.28,20.39,19.33,19.61,1976334.78
1684713600000,19.61,20.03,19.28,19.53,2054927.32
1684800000000,19.52,20.18,19.42,20.02,2466255.33
1684886400000,20.02,20.07,18.66,19.22,2780601.57
1684972800000,19.22,19.58,18.77,19.25,1692742.89
1685059200000,19.25,19.56,19.08,19.35,1034272.52
1685145600000,19.35,20.54,19.33,20.43,1565995.03
1685232000000,20.42,21.19,20.29,20.81,2874459.57
1685318400000,20.81,20.98,20.26,20.57,2222352.38
1685404800000,20.57,21.4,20.46,21.25,3192653.91
1685491200000,21.25,21.33,20.37,20.81,2050625.96
1685577600000,20.82,20.98,20.41,20.49,1732297.47
1685664000000,20.49,21.37,20.3,21.26,2068166.11
1685750400000,21.26,21.35,20.95,21.19,1130915.88
1685836800000,21.19,22.3,21.03,21.82,2800007.16
1685923200000,21.83,22.06,19.03,20.0,6215040.24
1686009600000,20.01,20.7,19.23,20.38,4383534.14
1686096000000,20.38,20.53,18.5,18.64,3842270.95
1686182400000,18.64,19.11,18.23,18.89,2669714.01
1686268800000,18.88,19.37,17.11,17.4,4755455.49
1686355200000,17.4,17.43,12.8,15.61,17211734.83
1686441600000,15.61,16.18,15.11,15.55,6064017.28
1686528000000,15.55,15.69,14.74,15.19,5195357.99
1686614400000,15.19,16.0,14.76,15.04,4814274.27
1686700800000,15.03,15.37,14.06,14.48,3978891.53
1686787200000,14.49,15.08,14.18,14.77,4700648.85
1686873600000,14.78,15.47,14.38,15.31,2809890.09
1686960000000,15.32,16.12,15.16,15.64,2500321.4
1687046400000,15.65,15.84,15.28,15.45,1603688.44
1687132800000,15.45,16.14,15.34,16.1,1890318.27
1687219200000,16.1,16.69,15.73,16.64,3005581.72
1687305600000,16.65,17.4,16.54,17.23,4146918.99
1687392000000,17.23,17.75,16.57,16.62,3547312.43
1687478400000,16.62,17.53,16.16,17.13,4851596.52
1687564800000,17.14,17.53,16.37,16.64,2908701.89
1687651200000,16.64,17.38,16.57,16.96,2723041.25
1687737600000,16.96,17.12,15.89,16.27,3056592.4
1687824000000,16.27,16.93,16.13,16.63,2951107.45
1687910400000,16.63,16.65,15.6,15.97,4040252.29
1687996800000,15.98,18.28,15.87,17.99,7948251.73
1688083200000,18.0,20.03,17.01,18.86,11454016.49
1688169600000,18.85,19.0,17.9,18.7,3515091.93
1688256000000,18.7,19.74,18.53,19.45,4872775.08
1688342400000,19.46,19.66,18.87,19.26,3065186.84
1688428800000,19.25,19.94,19.06,19.13,3096292.18
1688515200000,19.14,19.53,18.32,19.0,2415908.51
1688601600000,18.99,21.0,18.82,19.61,9598016.99
1688688000000,19.61,21.9,19.26,21.5,9794096.48
1688774400000,21.51,22.5,21.32,21.81,6473021.26
1688860800000,21.82,22.38,20.99,21.32,3867361.76
1688947200000,21.32,21.81,20.47,21.3,5671089.94
1689033600000,21.3,22.37,21.2,22.07,4616810.71
1689120000000,22.06,22.8,21.74,21.94,6086113.95
1689206400000,21.93,26.82,21.42,26.01,16102139.02
1689292800000,26.01,32.13,25.23,26.67,19571913.81
1689379200000,26.67,29.12,26.45,27.46,11042658.65
1689465600000,27.47,28.7,26.46,27.42,6708916.61
1689552000000,27.41,28.49,25.55,26.8,8662837.64
1689638400000,26.8,27.09,24.76,25.54,6327315.88
1689724800000,25.54,26.99,25.35,26.31,4966905.24
1689811200000,26.31,27.38,25.03,25.38,4977278.58
1689897600000,25.38,26.0,25.06,25.5,3295444.38
1689984000000,25.51,25.97,24.0,24.52,2382898.21
1690070400000,24.52,25.26,24.15,24.76,2341589.79
1690156800000,24.76,24.83,22.89,23.37,4042066.22
1690243200000,23.36,23.6,22.73,23.27,2522195.44
1690329600000,23.28,25.68,23.17,25.17,6033716.58
1690416000000,25.18,25.65,24.66,25.1,4207657.06
1690502400000,25.1,25.56,24.54,24.82,2736684.18
1690588800000,24.82,25.39,24.75,25.17,1768964.07
1690675200000,25.17,25.21,23.47,24.25,2774658.63
1690761600000,24.25,24.79,23.52,23.73,3167365.08
1690848000000,23.72,24.07,22.84,24.05,3598080.21
1690934400000,24.06,24.29,22.82,23.15,3308680.67
1691020800000,23.14,23.38,22.44,22.65,2981853.02
1691107200000,22.65,23.57,22.48,22.8,3225053.92
1691193600000,22.8,22.94,22.23,22.65,1781301.39
1691280000000,22.66,23.48,22.58,23.2,2662470.7
1691366400000,23.2,23.67,22.27,23.12,3303008.9
1691452800000,23.11,24.79,23.02,24.22,4652753.86
1691539200000,24.22,24.99,24.1,24.38,3857674.95
1691625600000,24.39,24.89,24.13,24.62,2556841.66
1691712000000,24.63,24.93,24.34,24.62,2415119.74
1691798400000,24.63,25.24,24.4,24.91,1814019.36
1691884800000,24.91,24.95,24.21,24.23,2013530.94
1691971200000,24.22,25.3,24.06,25.18,2935003.9
1692057600000,25.19,25.42,23.74,23.9,3856498.57
1692144000000,23.91,24.03,22.36,22.82,4333224.4
1692230400000,22.82,23.43,20.0,21.66,6294552.09
1692316800000,21.67,22.2,20.9,21.34,3890112.81
1692403200000,21.34,22.18,21.29,21.9,1694233.32
1692489600000,21.89,22.04,21.57,21.77,1053613.37
1692576000000,21.78,21.79,20.3,21.2,2646392.48
1692662400000,21.2,21.26,19.35,20.59,3635900.71
1692748800000,20.59,21.82,20.33,21.74,3704350.5
1692835200000,21.74,22.02,20.67,21.06,2719332.54
1692921600000,21.05,21.06,20.09,20.42,2321828.3
1693008000000,20.42,20.44,20.19,20.29,743690.27
1693094400000,20.28,20.92,20.24,20.79,1103526.81
1693180800000,20.79,20.8,20.03,20.56,1622343.78
1693267200000,20.57,22.05,20.12,21.79,5271801.95
1693353600000,21.79,21.99,20.6,20.82,2462706.77
1693440000000,20.82,21.07,19.43,19.74,3342646.88
1693526400000,19.74,19.93,19.02,19.33,2517375.38
1693612800000,19.33,19.69,19.13,19.5,1419243.59
1693699200000,19.5,19.67,19.23,19.57,1032117.62
1693785600000,19.57,20.05,19.15,19.52,2206040.45
1693872000000,19.52,20.6,19.03,20.26,4197171.75
1693958400000,20.26,20.39,19.14,19.64,3429947.48
1694044800000,19.63,20.0,19.32,19.92,2375627.15
1694131200000,19.92,20.28,19.37,19.61,1972054.86
1694217600000,19.6,19.61,19.38,19.44,646379.52
1694304000000,19.43,19.44,17.78,18.24,5630975.71
1694390400000,18.23,18.46,17.33,17.72,4755172.77
1694476800000,17.72,18.8,17.57,17.92,4818249.11
1694563200000,17.91,18.56,17.69,18.4,4063710.36
1694649600000,18.4,19.33,18.38,18.85,4397747.38
1694736000000,18.85,19.5,18.55,19.14,2087888.26
1694822400000,19.15,19.46,18.86,19.12,1416418.73
1694908800000,19.12,19.14,18.63,18.81,1073239.72
1694995200000,18.81,20.15,18.58,19.64,3731851.86
1695081600000,19.65,20.42,19.58,20.03,3110481.29
1695168000000,20.02,20.54,19.8,20.29,2588399.2
1695254400000,20.29,20.29,19.29,19.46,2959370.24
1695340800000,19.45,19.81,19.15,19.43,1857771.33
1695427200000,19.42,19.57,19.29,19.49,897913.0
1695513600000,19.48,19.68,19.2,19.36,1091026.97
1695600000000,19.36,19.74,19.07,19.39,1702995.14
1695686400000,19.39,19.53,18.84,19.03,1977195.6
1695772800000,19.03,19.48,18.73,19.14,2446438.2
1695859200000,19.13,19.98,19.1,19.96,2804835.46
1695945600000,19.97,20.46,19.85,20.28,2724984.42
1696032000000,20.28,21.81,20.07,21.37,3565357.52
1696118400000,21.37,24.5,21.13,23.87,6416328.5
1696204800000,23.88,24.8,22.9,23.37,6313085.51
1696291200000,23.38,24.77,23.21,23.6,5894722.26
1696377600000,23.61,23.86,22.58,23.13,3945261.33
1696464000000,23.13,23.76,22.53,22.7,3287722.78
1696550400000,22.7,23.76,22.66,23.41,4366362.12
1696636800000,23.41,24.21,23.08,23.3,2949841.72
1696723200000,23.29,23.64,23.06,23.22,1934466.13
1696809600000,23.21,23.37,21.59,22.1,4186290.48
1696896000000,22.09,22.48,21.69,22.11,2334716.24
1696982400000,22.11,22.43,21.62,22.01,2734211.94
1697068800000,22.01,22.05,20.93,21.28,2921129.02
1697155200000,21.29,22.23,21.11,21.84,2403623.09
1697241600000,21.85,22.31,21.8,22.0,1303774.54
1697328000000,22.0,22.17,21.66,21.93,1455965.78
1697414400000,21.93,24.75,21.89,23.95,6973642.82
1697500800000,23.95,24.56,23.46,23.93,4456015.31
1697587200000,23.94,24.43,23.36,23.42,2982409.96
1697673600000,23.41,25.77,23.11,24.93,5889168.99
1697760000000,24.92,27.5,24.73,27.03,7266627.01
1697846400000,27.02,30.31,26.65,29.32,9576358.72
1697932800000,29.33,30.01,28.09,29.05,5567480.03
1698019200000,29.06,32.81,28.74,31.88,12178546.11
1698105600000,31.88,32.61,29.5,30.17,11152278.09
1698192000000,30.18,33.9,30.0,32.44,10582632.89
1698278400000,32.43,33.28,30.73,32.77,6940180.71
1698364800000,32.78,33.35,31.2,31.73,6273331.35
1698451200000,31.73,32.51,31.35,31.63,2594478.41
1698537600000,31.62,33.19,31.27,32.83,3483834.9
1698624000000,32.83,35.35,32.28,34.94,7627255.13
1698710400000,34.94,38.62,34.82,38.4,9267665.69
1698796800000,38.41,46.9,37.81,41.15,19486359.98
1698883200000,41.16,44.57,38.65,40.23,14743830.91
1698969600000,40.24,40.26,37.98,39.45,10290073.48
1699056000000,39.45,42.72,39.0,42.41,7452581.71
1699142400000,42.41,42.85,40.1,41.15,4117962.39
1699228800000,41.16,42.2,39.66,42.16,4866558.59
1699315200000,42.16,44.78,40.08,42.93,8826660.47
1699401600000,42.93,43.88,42.25,43.13,4580371.01
1699488000000,43.12,48.88,41.36,45.29,12546941.33
1699574400000,45.3,57.54,45.05,56.67,14708555.35
1699660800000,56.67,63.95,53.55,56.34,13790858.3
1699747200000,56.36,61.86,54.5,56.28,10246085.39
1699833600000,56.27,59.86,51.28,51.6,11066863.24
1699920000000,51.6,57.99,51.12,56.81,12213778.24
1700006400000,56.81,67.12,56.15,65.43,12800109.28
1700092800000,65.43,68.2,56.31,57.8,13868327.04
1700179200000,57.81,60.57,54.1,58.51,11968303.78
1700265600000,58.52,59.37,54.7,58.56,7374946.5
1700352000000,58.56,62.1,56.61,61.1,7009650.09
1700438400000,61.1,61.33,56.0,56.57,7127562.28
1700524800000,56.57,57.4,51.23,51.65,10741088.9
1700611200000,51.65,58.94,51.43,57.56,7891464.65
1700697600000,57.55,59.63,56.14,56.51,4925635.15
1700784000000,56.52,58.79,56.2,56.86,3905651.92
1700870400000,56.86,59.82,55.7,58.82,4095129.28
1700956800000,58.81,59.04,56.12,57.57,3097837.47
1701043200000,57.57,58.09,53.47,55.06,4618869.6
1701129600000,55.06,58.65,53.94,58.18,5642915.95
1701216000000,58.18,61.78,57.72,59.31,7574392.84
1701302400000,59.31,61.7,58.75,59.3,4597104.01
1701388800000,59.3,61.9,58.6,59.75,5422494.06
1701475200000,59.74,63.9,59.67,63.66,4898503.76
1701561600000,63.66,65.53,62.22,62.98,4675198.65
1701648000000,62.99,65.25,59.75,61.64,7696216.19
1701734400000,61.63,62.6,59.11,61.03,6032438.26
1701820800000,61.04,66.68,61.03,61.85,11121135.68
1701907200000,61.85,69.37,61.64,67.74,10648583.32
1701993600000,67.74,75.3,67.74,74.94,11314830.348
1702080000000,74.93,77.78,71.5,72.3,8809964.3
1702166400000,72.31,74.89,70.67,74.87,5886808.01
1702252800000,74.88,75.0,64.18,70.25,12970688.47
1702339200000,70.24,72.42,65.75,68.6,7763463.64
1702425600000,68.6,72.6,63.67,70.62,8271925.44
1702512000000,70.62,76.24,68.18,75.68,7493589.41
1702598400000,75.68,79.5,72.13,72.51,8834567.44
1702684800000,72.51,77.22,71.18,73.72,5513079.61
1702771200000,73.71,75.05,70.36,70.87,5108641.26
1702857600000,70.85,75.46,67.0,74.42,7219822.33
1702944000000,74.41,76.37,71.78,73.0,6086806.16
1703030400000,73.0,84.14,72.96,82.21,10701294.29
1703116800000,82.22,95.54,81.03,93.84,12129644.35
1703203200000,93.86,99.5,90.34,97.9,11975121.56
1703289600000,97.91,110.0,92.8,107.88,8336420.6
1703376000000,107.88,118.1,107.3,112.45,12261699.03
1703462400000,112.45,126.36,107.92,120.91,11114497.92
1703548800000,120.91,121.36,102.09,112.49,12300095.38
1703635200000,112.48,115.3,104.58,106.91,8972638.9
1703721600000,106.92,109.66,97.14,101.8,10194201.02
1703808000000,101.8,110.0,99.0,106.17,9432538.67
1703894400000,106.17,107.47,100.62,101.9,4178339.62
1703980800000,101.9,105.21,99.54,101.72,3821990.67
1704067200000,101.72,109.93,101.44,109.91,4403310.37
1704153600000,109.93,116.95,106.02,106.73,7831366.05
1704240000000,106.72,109.9,85.0,98.52,12221060.38
1704326400000,98.52,108.15,96.6,104.91,7235482.95
1704412800000,104.91,105.48,95.23,99.94,6703567.21
1704499200000,99.93,100.3,91.53,93.77,5151478.03
